store_id,store_name,franchise_name,si_do,si_gun_gu,eup_myeon_dong,category,monitoring_partner_id,lat,lng,enterprise_registration_number
84477,KT 올레플라자 구미점,KT 1시간배송((주)KT),경상북도,구미시,송정동,의류/잡화,1286,36.11900651,128.34299729,1028142945
84478,KT 올레플라자 김천점,KT 1시간배송((주)KT),경상북도,김천시,부곡동,의류/잡화,1708,36.12525272,128.10384180,1028142945
84479,(KT 핸드폰) 올레플라자 남대구점_5G,KT 1시간배송((주)KT),대구광역시,남구,대명동,의류/잡화,809,35.83883785,128.57154202,1028142945
84480,KT 올레플라자 달성점,KT 1시간배송((주)KT),대구광역시,달성군,현풍면 중리,의류/잡화,697,35.69246664,128.44777064,1028142945
84481,(KT 핸드폰) 올레플라자 대구점,KT 1시간배송((주)KT),대구광역시,중구,동인동2가,의류/잡화,1477,35.86966909,128.60389592,1028142945
84482,KT 올레플라자 문경점,KT 1시간배송((주)KT),경상북도,문경시,점촌동,의류/잡화,968,36.59462658,128.19969675,1028142945
84483,(KT 핸드폰) 올레플라자 북포항점,KT 1시간배송((주)KT),경상북도,포항시 북구,장성동,의류/잡화,1235,36.07052429,129.37918539,1028142945
84484,KT 올레플라자 상주점,KT 1시간배송((주)KT),경상북도,상주시,냉림동,의류/잡화,775,36.42567175,128.15893194,1028142945
84485,서구)(KT 핸드폰) 올레플라자 서대구점,KT 1시간배송((주)KT),대구광역시,서구,평리동,의류/잡화,465,35.87206467,128.56254448,1028142945
84486,KT 올레플라자 영주점,KT 1시간배송((주)KT),경상북도,영주시,휴천동,의류/잡화,1478,36.81741666,128.62735000,1028142945
84487,KT 올레플라자 영천점,KT 1시간배송((주)KT),경상북도,영천시,완산동,의류/잡화,1462,35.96127007,128.93703960,1028142945
84488,KT 올레플라자 왜관점,KT 1시간배송((주)KT),경상북도,칠곡군,왜관읍 왜관리,의류/잡화,928,35.98140341,128.39460349,1028142945
84489,KT 올레플라자 청도점,KT 1시간배송((주)KT),경상북도,청도군,청도읍 고수리,의류/잡화,1208,35.64252321,128.74190366,1028142945
84490,(KT 핸드폰) 올레플라자 칠곡점,KT 1시간배송((주)KT),대구광역시,북구,태전동,의류/잡화,649,35.93192457,128.55268735,1028142945
84491,KT 올레플라자 포항,KT 1시간배송((주)KT),경상북도,포항시 남구,대도동,의류/잡화,155,36.01731144,129.36100331,1028142945
84492,KT 올레플라자 광양점,KT 1시간배송((주)KT),전라남도,광양시,중동,의류/잡화,1463,34.93910194,127.69479837,1028142945
84493,(KT 핸드폰) 올레플라자 동순천점,KT 1시간배송((주)KT),전라남도,순천시,조례동,의류/잡화,856,34.95362900,127.52632071,1028142945
84494,(KT 핸드폰) 올레플라자 북광주점,KT 1시간배송((주)KT),광주광역시,북구,신안동,의류/잡화,984,35.16435310,126.90536925,1028142945
84495,KT 올레플라자 서광주점,KT 1시간배송((주)KT),광주광역시,서구,농성동,의류/잡화,583,35.15291534,126.89400064,1028142945
84496,KT 올레플라자 여수점,KT 1시간배송((주)KT),전라남도,여수시,학동,의류/잡화,1099,34.76282104,127.66451178,1028142945
84497,KT 올레플라자 장흥점,KT 1시간배송((주)KT),전라남도,장흥군,장흥읍 건산리,의류/잡화,1180,34.67868939,126.91418806,1028142945
84498,KT 올레플라자 첨단점,KT 1시간배송((주)KT),광주광역시,광산구,월계동,의류/잡화,156,35.21364708,126.84507157,1028142945
84499,(KT 핸드폰) 올레플라자 하당점,KT 1시간배송((주)KT),전라남도,목포시,옥암동,의류/잡화,939,34.80863438,126.43238920,1028142945
84500,(KT 핸드폰) 올레플라자 화순점,KT 1시간배송((주)KT),전라남도,화순군,화순읍 훈리,의류/잡화,1500,35.06458096,126.98599064,1028142945
84501,KT 올레플라자 고창점,KT 1시간배송((주)KT),전라북도,고창군,고창읍 읍내리,의류/잡화,1135,35.43814394,126.69645800,1028142945
84502,KT 올레플라자 군산점,KT 1시간배송((주)KT),전라북도,군산시,나운동,의류/잡화,1040,35.96984818,126.69762651,1028142945
84503,KT 올레플라자 익산점,KT 1시간배송((주)KT),전라북도,익산시,남중동,의류/잡화,1028,35.94397861,126.95505058,1028142945
84504,KT 올레플라자 정읍점,KT 1시간배송((주)KT),전라북도,정읍시,연지동,의류/잡화,1116,35.57350652,126.84801458,1028142945
84505,(KT 핸드폰) 올레플라자 남천안점,KT 1시간배송((주)KT),충청남도,천안시 서북구,쌍용동,의류/잡화,1080,36.79696966,127.13020069,1028142945
84506,KT 올레플라자 논산점,KT 1시간배송((주)KT),충청남도,논산시,부창동,의류/잡화,1678,36.19735957,127.08097583,1028142945
84507,KT 올레플라자 당진점,KT 1시간배송((주)KT),충청남도,당진시,읍내동,의류/잡화,1468,36.89550663,126.63267237,1028142945
84508,KT 올레플라자 대전점,KT 1시간배송((주)KT),대전광역시,중구,대흥동,의류/잡화,1436,36.32391364,127.42289032,1028142945
84509,(KT 핸드폰) 올레플라자 둔산점,KT 1시간배송((주)KT),대전광역시,서구,둔산동,의류/잡화,503,36.35596351,127.38037702,1028142945
84510,KT 올레플라자 서산점,KT 1시간배송((주)KT),충청남도,서산시,동문동,의류/잡화,429,36.78032177,126.45310453,1028142945
84511,KT 올레플라자 아산점,KT 1시간배송((주)KT),충청남도,아산시,권곡동,의류/잡화,1675,36.78942527,127.00672813,1028142945
84512,KT 올레플라자 용전점,KT 1시간배송((주)KT),대전광역시,동구,용전동,의류/잡화,384,36.35283916,127.43213379,1028142945
84513,KT 올레플라자 천안점,KT 1시간배송((주)KT),충청남도,천안시 동남구,성황동,의류/잡화,1081,36.81334720,127.15305265,1028142945
84514,KT 올레플라자 홍성점,KT 1시간배송((주)KT),충청남도,홍성군,홍성읍 오관리,의류/잡화,980,36.60230525,126.66257659,1028142945
84515,(KT 핸드폰) 올레플라자 서청주점,KT 1시간배송((주)KT),충청북도,청주시 서원구,사직동,의류/잡화,2039,36.63619214,127.46899264,1028142945
84516,KT 올레플라자 제천점,KT 1시간배송((주)KT),충청북도,제천시,의림동,의류/잡화,1219,37.13871997,128.20736795,1028142945
84517,KT 올레플라자 진천점,KT 1시간배송((주)KT),충청북도,진천군,진천읍 읍내리,의류/잡화,1185,36.85839294,127.44193684,1028142945
84518,KT 올레플라자 청주점,KT 1시간배송((주)KT),충청북도,청주시 상당구,북문로1가,의류/잡화,1407,36.63430672,127.48830748,1028142945
84519,KT 올레플라자 충주점,KT 1시간배송((주)KT),충청북도,충주시,성내동,의류/잡화,1132,36.97164594,127.93560027,1028142945
84520,KT 올레플라자 사천점,KT 1시간배송((주)KT),경상남도,사천시,사천읍 수석리,의류/잡화,1698,35.08078973,128.08582139,1028142945
84521,KT 올레플라자 공주점,KT 1시간배송((주)KT),충청남도,공주시,금흥동,의류/잡화,1631,36.47592373,127.14965182,1028142945
84522,KT 올레플라자 세종점,KT 1시간배송((주)KT),세종특별자치시,"",연서면 월하리,의류/잡화,1385,36.5935863,127.2838569,1028142945
84523,KT 올레플라자 충북영동점,KT 1시간배송((주)KT),충청북도,영동군,영동읍 계산리,의류/잡화,558,36.17254871,127.78103057,1028142945
84524,(원종)교촌치킨도당원종점,교촌치킨(교촌에프앤비),경기도,부천시,원종동,치킨,1298,37.52203760,126.80506679,4426300062
84525,지코바 야탑1호점,"",경기도,성남시 분당구,야탑동,치킨,1435,37.41252864,127.13277353,3342401005
84526,홈플투썸플레이스,투썸플레이스 주식회사,인천광역시,서구,가좌동,카페/베이커리/디저트,971,37.49898756,126.67139639,7991700622
84526,홈플투썸플레이스,투썸플레이스 주식회사,인천광역시,서구,가좌동,카페/베이커리/디저트,971,37.49898756,126.67139639,7991700622
84527,과천)행복한찜닭,"",경기도,과천시,별양동,한식,904,37.42692076,126.99178183,7801601353
84528,육회독존(이의동),"",경기도,수원시 영통구,이의동,일식류,483,37.29204457,127.04909373,8622900452
84529,과천)산고을,"",경기도,과천시,별양동,한식,904,37.42692076,126.99178183,1380169636
84530,동천칼국수 광혜원점,"",충청북도,진천군,광혜원면 광혜원리,한식,1001,36.99497477,127.44018172,3012926068
84531,눈꽃꽈배기 산동점,"",경상북도,구미시,산동면 신당리,한식,1616,36.15552850,128.43190320,3701801392
84532,◆닭볶음탕과 낙곱새,"",서울특별시,동작구,상도동,한식,677,37.49933526,126.95183198,2122869417
84533,(기흥)또봉이통닭,"",경기도,용인시 기흥구,영덕동,치킨,483,37.27390843,127.07015243,8893300740
84534,멕시카나 조촌점,"",전라북도,군산시,조촌동,치킨,1960,35.96779025,126.73584876,4030630928
84535,가장맛있는족발,"",경기도,용인시 처인구,이동읍 천리,족발/보쌈,1073,37.19300160,127.20720522,1041553730
84536,[설입]떼루와 서울대입구역점,"",서울특별시,관악구,봉천동,카페/베이커리/디저트,1362,37.48264445,126.95325544,6900100682
84537,명랑핫도그,명랑핫도그(명랑시대외식청년창업협동조합),경기도,용인시 처인구,이동읍 천리,카페/베이커리/디저트,1073,37.19222391,127.20720524,2250662266
84538,★굽네치킨 청수점,"",충청남도,천안시 동남구,청수동,치킨,2366,36.78923551,127.15506867,3122574499
84539,(논현) 앤그릴 논현역지점,앤그릴(주식회사 에피케이터),서울특별시,강남구,논현동,도시락/컵밥/덮밥,654,37.51079633,127.02301797,4328501450
84540,우동 이하정간장게장,"",부산광역시,해운대구,우동,한식,571,35.15958541,129.15959443,4571401518
84541,통큰샤브 학동점,"",전라남도,여수시,학동,한식,1099,34.76025690,127.66588496,2538800897
84542,숯불꼼장어닭발 전민동,"",대전광역시,유성구,전민동,곱창/닭발,1787,36.39895472,127.40203558,1712801004
84543,간판없는집 부전동,"",부산광역시,부산진구,부전동,한식,908,35.15747417,129.06154600,2724400540
84544,일품마라탕,"",경기도,파주시,야당동,서양식,197,37.70811522,126.75937022,7030201849
84545,봉명동내커피 나성동2F (배차후 10분),"",세종특별자치시,"",나성동,카페/베이커리/디저트,1904,36.49204210,127.25599680,1912801070
84546,웅숭찬(동림점),"",광주광역시,북구,동림동,한식,1493,35.17660100,126.86464826,7384900462
84547,홍제다나한의원(re),"",서울특별시,서대문구,홍제동,헬스&뷰티,519,37.58625661,126.94661954,4039331534
84548,지코바20단지 도담동,"",세종특별자치시,"",도담동,치킨,1048,36.51713677,127.26352668,2917800100
84549,두커피 김량장동,"",경기도,용인시 처인구,김량장동,카페/베이커리/디저트,1283,37.23434524,127.20408741,3151409555
84550,▣콩심 송림점,"",인천광역시,동구,송림동,한식,957,37.47545927,126.64478768,8021000588
84551,GS25 진천우미린점,GS25(GS리테일),충청북도,진천군,덕산읍 두촌리,식료품,1206,36.90160725,127.53859962,1168118745
84552,GS25 혁신옥동점,GS25(GS리테일),충청북도,진천군,덕산읍 두촌리,식료품,1206,36.90369635,127.52795121,1168118745
84553,GS25 충북혁신주공점,GS25(GS리테일),충청북도,음성군,맹동면 두성리,식료품,1206,36.91047563,127.54074254,1168118745
84554,의령소바 현풍점(new2),"",대구광역시,달성군,현풍읍 중리,한식,697,35.69786187,128.45738514,5484800616
84555,(가운)창부리또,"",경기도,남양주시,다산동,서양식,924,37.60448081,127.15861464,3823300856
84556,□청학동 두무진,"",인천광역시,연수구,청학동,한식,1600,37.41777336,126.67343671,2050661375
84557,리춘시장 포항쌍용점,리춘시장(더본코리아),경상북도,포항시 남구,상도동,분식,155,36.01544250,129.35467361,5060616297
84558,6단지 만족예감,"",인천광역시,연수구,연수동,한식,705,37.41511664,126.68027953,2326500343
84559,키친유니드(삼오육) 인계점,"",경기도,수원시 팔달구,인계동,구이류,1390,37.26475409,127.03222734,6230901824
84560,웅숭찬(신가점),"",광주광역시,광산구,신가동,한식,1571,35.18175931,126.82297993,1324400602
84561,키친유니드(자연주부) 인계점,"",경기도,수원시 팔달구,인계동,한식,951,37.26475409,127.03222734,8215700546
84562,(대화지점)27년전통찜닭명인 정발산동,"",경기도,고양시 일산동구,정발산동,한식,497,37.67349833,126.78107245,5730701597
84563,▣콩심 동인천점,"",인천광역시,중구,인현동,한식,957,37.47604803,126.63105885,5181201371
84564,#홍합대장 평리점,"",대구광역시,서구,평리동,기타음식,465,35.86678758,128.56002661,4420601563
84565,GS25 사하장평점,GS25(GS리테일),부산광역시,사하구,장림동,식료품,369,35.06906978,128.97534194,1168118745
84566,컴포즈커피 서동점,"",울산광역시,중구,서동,카페/베이커리/디저트,1408,35.58391376,129.34470210,5562201163
84567,[난곡]지으니찬방,"",서울특별시,관악구,신림동,한식,1434,37.47457128,126.91867444,3840302101
84568,[난곡]아빠네,"",서울특별시,관악구,신림동,한식,1434,37.47428624,126.91686236,8680701438
84569,이디야커피(하남3지구점),이디야커피(이디야커피),광주광역시,광산구,하남동,카페/베이커리/디저트,1217,35.18062927,126.80252816,8085600361
84570,김쉐프쭈꾸미낙지,"",경기도,남양주시,화도읍 창현리,한식,1541,37.65040961,127.30268290,5786300191
84571,(KT 핸드폰) 올레플라자 북전주점,KT 1시간배송((주)KT),전라북도,전주시 덕진구,덕진동1가,의류/잡화,2156,35.84267528,127.12301291,1028142945
84572,푸룻츄 신월동(즉시),"",경상남도,창원시 의창구,신월동,도시락/컵밥/덮밥,839,35.22823201,128.69209304,8973700832
84573,하나분식 지정면,"",강원도,원주시,지정면 가곡리,분식,865,37.38278891,127.87258170,2241638646
84574,훈쓰주방 일곡점,"",광주광역시,북구,일곡동,한식,790,35.20535769,126.89583916,6111166400
84575,[난곡]쥬씨,쥬씨(쥬씨),서울특별시,관악구,신림동,카페/베이커리/디저트,1434,37.47479805,126.91656746,1910100282
84575,[난곡]쥬씨,쥬씨(쥬씨),서울특별시,관악구,신림동,카페/베이커리/디저트,1434,37.47479805,126.91656746,1910100282
84576,(백석지점) 명량부대찌개 백마역점 (마두동),"",경기도,고양시 일산동구,마두동,한식,597,37.65801547,126.79329573,5400601891
84577,더벤티(부평점),"",인천광역시,부평구,부평동,카페/베이커리/디저트,2196,37.49171531,126.72431861,4882600817
84578,이디야커피 유스퀘어점,이디야커피(이디야커피),광주광역시,서구,광천동,카페/베이커리/디저트,583,35.16112205,126.87929231,4103188115
84579,푸라닭 평화점,"",전라북도,전주시 완산구,평화동2가,치킨,1465,35.78650789,127.13252617,7612800768
84580,(기흥)와삭통통,"",경기도,용인시 기흥구,영덕동,치킨,483,37.2751299,127.0737863,3100752272
84581,본설(상현중입구 오른쪽),"",경기도,용인시 수지구,상현동,한식,483,37.3004689,127.0711446,8593500855
84582,페니레인 (이의동),"",경기도,수원시 영통구,이의동,카페/베이커리/디저트,483,37.3046058,127.0460358,1496000181
84583,대치)어사출또 선릉점,"",서울특별시,강남구,대치동,초밥전문/회,1441,37.50428872,127.05425117,8411301021
84584,피자마루,"",울산광역시,북구,천곡동,피자,1204,35.63100779,129.33786117,6100487326
84585,초밥30 신정동,"",서울특별시,양천구,신정동,일식류,641,37.52767297,126.85336818,5937400366
84586,그리다꿈 오창호수공원점 양청리,"",충청북도,청주시 청원구,오창읍 양청리,카페/베이커리/디저트,702,36.71230461,127.42793237,5950200405
84587,BBQ 동탄영천점(오등록),BBQ(제네시스비비큐),경기도,화성시,영천동,치킨,1189,37.20454410,127.10930475,6648801780
84587,BBQ 동탄영천점(오등록),BBQ(제네시스비비큐),경기도,화성시,영천동,치킨,1189,37.20454410,127.10930475,6648801780
84588,(구래)후라이드참잘하는집,"",경기도,김포시,구래동,치킨,372,37.64307787,126.62474561,4580501673
84589,본리동)투머치_4G,"",대구광역시,달서구,본리동,카페/베이커리/디저트,608,35.83988672,128.54462171,2672700779
84590,두마리찜닭 두찜 화성송산그린시티점,"",경기도,화성시,새솔동,한식,1109,37.28556737,126.81436292,8441501418
84591,♥맥도날드 대전신탄진점,맥도날드(한국맥도날드),대전광역시,대덕구,상서동,버거,910,36.43265118,127.42321968,3148654618
84592,열불라 옥산동,"",경상북도,경산시,옥산동,치킨,1483,35.82640266,128.72781680,1836100460
84593,(석촌)셰프클라스 잠실점(이디야 옆 지하 입구 왼쪽),"",서울특별시,송파구,신천동,한식,746,37.51723911,127.10071541,2428501518
84594,바다치킨 풍향동,"",광주광역시,북구,풍향동,치킨,876,35.16350341,126.93032477,7665000162
84595,BBQ 동탄영천점,BBQ(제네시스비비큐),경기도,화성시,영천동,치킨,1374,37.20454410,127.10930475,6648801780
84595,BBQ 동탄영천점,BBQ(제네시스비비큐),경기도,화성시,영천동,치킨,1374,37.20454410,127.10930475,6648801780
84596,세마리 고양이의 커피연구소 홍북읍,"",충청남도,홍성군,홍북읍 신경리,카페/베이커리/디저트,980,36.65774851,126.68137852,3110919213
84597,(문정)상구통닭 문정점,"",서울특별시,송파구,문정동,치킨,90,37.48649380,127.11945490,3650601679
84598,손찬반찬백화점 옥계점,"",경상북도,구미시,옥계동,반찬류,1616,36.13803115,128.41907143,1791201628
84599,88켄터키치킨 화정동,"",광주광역시,서구,화정동,치킨,583,35.14748966,126.88357858,3812701040
84600,■처가집양념치킨 신길점,"",서울특별시,영등포구,신길동,치킨,1669,37.51197131,126.92143478,5732501096
84601,GS25 강원대정문점,GS25(GS리테일),강원도,춘천시,효자동,식료품,1433,37.86545358,127.73591395,1168118745
84602,아이엠카페 조원동,"",서울특별시,관악구,신림동,카페/베이커리/디저트,313,37.48199558,126.91208164,4831100588
84603,[봉곡] 크라운호프 / 10분,"",경상남도,창원시 의창구,봉곡동,한식,2110,35.24363874,128.65157692,4136200335
84604,GS25 부산범일점,GS25(GS리테일),부산광역시,동구,범일동,식료품,2506,35.13986930,129.06162273,1168118745
84605,●얌샘김밥 신길점,"",서울특별시,영등포구,신길동,한식,677,37.51224770,126.91659030,5938501416
84606,천상마라탕 방학점,"",서울특별시,도봉구,방학동,한식,1564,37.66326453,127.04639564,6151680369
84607,♥고운라멘(찍고5분),"",대구광역시,중구,동인동1가,일식류,1477,35.87279992,128.60198095,3930901544
84608,#크라운호프광장점 두류동,"",대구광역시,달서구,두류동,주점,465,35.85371973,128.55085031,2770701802
84609,토담집 전민동,"",대전광역시,유성구,전민동,한식,1063,36.39744935,127.40254890,3142378634
84610,세븐일레븐 광혜원주공점,세븐일레븐((주)코리아세븐),충청북도,진천군,광혜원면 광혜원리,식료품,1001,36.99497477,127.44018172,5837200370
84611,메꽃cafe,"",대전광역시,서구,월평동,카페/베이커리/디저트,503,36.35688106,127.36446205,4301701362
84612,(주)제네시스비비큐봉선점,BBQ(제네시스비비큐),광주광역시,남구,봉선동,치킨,593,35.12154384,126.91259650,4088528155
84612,(주)제네시스비비큐봉선점,BBQ(제네시스비비큐),광주광역시,남구,봉선동,치킨,593,35.12154384,126.91259650,4088528155
84613,♡차돌풍_종로(즉시),"",대구광역시,중구,종로1가,기타음식,1477,35.86966828,128.59104427,1120674210
84614,♡우가네 동인동,"",대구광역시,중구,동인동3가,한식,2420,35.87162321,128.60713773,6587500296
84615,무봤나 촌닭,"",부산광역시,남구,문현동,치킨,1186,35.13776594,129.07117888,6173322284
84616,외할머니가 송정동,"",경상북도,구미시,송정동,한식,1286,36.12051568,128.34232461,4093091326
84617,육쌈냉면 수유동(new),"",서울특별시,강북구,수유동,한식,1476,37.63817016,127.02553339,1641001700
84618,무봤나 촌닭 문현점,"",부산광역시,남구,문현동,치킨,1186,35.13776594,129.07117888,6173322284
84619,옥구삼(대야동),"",경기도,시흥시,대야동,한식,754,37.44744671,126.78942851,8432600993
84620,[중]부평동 대양곱창연탄구이,"",부산광역시,중구,부평동2가,한식,1603,35.09830422,129.02578954,6020783320
84621,피자랩 성북점(new),"",서울특별시,성북구,안암동2가,피자,1491,37.58645861,127.02252015,1610801260
84622,중화)롯데리아 중화역점,롯데리아(롯데지알에스),서울특별시,중랑구,중화동,버거,1570,37.60212516,127.07961205,1068123498
84622,중화)롯데리아 중화역점,롯데리아(롯데지알에스),서울특별시,중랑구,중화동,버거,1570,37.60212516,127.07961205,1068123498
84623,정코다리 진평동,"",경상북도,구미시,진평동,한식,1615,36.09863738,128.42563795,2254500255
84624,■두찜신길점,"",서울특별시,영등포구,신길동,기타음식,1202,37.50765907,126.91251076,5032815438
84625,송정동 교촌치킨,교촌치킨(교촌에프앤비),부산광역시,해운대구,송정동,치킨,918,35.18220226,129.20403857,6173578481
84626,보배곱창,"",경기도,남양주시,화도읍 마석우리,한식,1541,37.65665568,127.30403755,5252301002
84627,파파부대찌개 조촌점,"",전라북도,군산시,조촌동,한식,1040,35.97364511,126.74373900,5016500313
84628,(자이)죽이야기 자이점,"",경기도,김포시,장기동,한식,372,37.63774611,126.67824086,5520202046
84629,해온닭갈비(온의동),"",강원도,춘천시,온의동,한식,1050,37.85927634,127.71798004,3471500577
84630,잇이즈플레이바이정 구월점,"",인천광역시,남동구,구월동,분식,516,37.44184178,126.70903121,2872001166
84631,(조례)투썸 즉시콜,투썸플레이스 주식회사,전라남도,순천시,조례동,카페/베이커리/디저트,856,34.96601282,127.52116906,8791601463
84631,(조례)투썸 즉시콜,투썸플레이스 주식회사,전라남도,순천시,조례동,카페/베이커리/디저트,856,34.96601282,127.52116906,8791601463
84632,(학동)형인재한의원 신사동,"",서울특별시,강남구,신사동,헬스&뷰티,2201,37.52793985,127.03039859,4579400336
84633,성화옻닭 용암점,"",충청북도,청주시 상당구,용암동,한식,684,36.61829641,127.50903731,3170520549
84634,키친42 (착한씨푸드) 302,"",서울특별시,성동구,옥수동,한식,832,37.54274055,127.01263298,4593900707
84635,굽네치킨 문현점,"",부산광역시,남구,문현동,치킨,1662,35.14569843,129.07323398,6020645810
84636,삼부자네숏다리와뚱문어 연수동,"",충청북도,충주시,연수동,식료품,1132,36.98783294,127.93059761,7550901500
84637,(장위)이디야커피 석관동점,이디야커피(이디야커피),서울특별시,성북구,석관동,카페/베이커리/디저트,1647,37.60679104,127.06252355,5332000959
84638,남산족발 동빙고동,"",서울특별시,용산구,동빙고동,한식,502,37.52530317,126.99609471,3151366995
84639,호식이두마리치킨(창현점),"",경기도,남양주시,화도읍 창현리,치킨,1168,37.64011830,127.30308461,4541901019
84640,(대화지점)비비큐 라페스타점,BBQ(제네시스비비큐),경기도,고양시 일산동구,장항동,치킨,497,37.66049675,126.76978070,4232501151
84640,(대화지점)비비큐 라페스타점,BBQ(제네시스비비큐),경기도,고양시 일산동구,장항동,치킨,497,37.66049675,126.76978070,4232501151
84641,[일산동]뿔발 (음식나옴),"",울산광역시,동구,일산동,한식,1967,35.50243481,129.42890206,5196200268
84642,마칸앤에그홀릭 한남동,"",서울특별시,용산구,한남동,기타음식,502,37.53309869,126.99778695,8601101498
84643,[난곡]땅스부대찌개,"",서울특별시,관악구,신림동,한식,1434,37.47427078,126.91956727,4363300736
84644,KFC 한남순천향점,KFC(케이에프씨코리아),서울특별시,용산구,한남동,버거,502,37.53326840,127.00497808,2018189723
84645,놀라운푸드 수정동,"",부산광역시,동구,수정동,"",815,35.12996085,129.04855102,6600801471
84646,부어치킨 서신동(new),"",전라북도,전주시 완산구,서신동,치킨,794,35.83231363,127.11021464,6032066100
84647,이디야커피 동탄영천점,이디야커피(이디야커피),경기도,화성시,영천동,카페/베이커리/디저트,1374,37.20814992,127.11076433,5874300620
84648,(대치)예나글방,"",서울특별시,강남구,대치동,의류/잡화,2413,37.493196,127.0610786,1209023991
84650,이디야(연무),이디야커피(이디야커피),경기도,수원시 장안구,연무동,카페/베이커리/디저트,483,37.29948676,127.02980481,5604400355
84651,대치)나나문고,"",서울특별시,강남구,도곡동,의류/잡화,805,37.49557354,127.05296422,2139887497
84652,수리술술 인후동,"",전라북도,전주시 덕진구,인후동1가,한식,1368,35.82504262,127.16627102,3680901553
84653,●이디야커피 용인상갈점,이디야커피(이디야커피),경기도,용인시 기흥구,상갈동,카페/베이커리/디저트,2341,37.26623915,127.10699967,2510300384
84654,■놀부부대찌개&철판구이 (re),"",서울특별시,영등포구,대림동,한식,970,37.49641759,126.90815697,1081989499
84655,바작 송도점,"",인천광역시,연수구,송도동,기타음식,930,37.38517960,126.64152820,3283400733
84656,장전동 청년피자 금정구점,"",부산광역시,금정구,장전동,피자,296,35.22667264,129.08289801,7754300644
84657,리치분식 능평동-빠름-,"",경기도,광주시,오포읍 능평리,분식,2167,37.34555306,127.18179528,8891401355
84658,★윤스쿸 개봉점,"",서울특별시,구로구,개봉동,한식,717,37.49145647,126.85351597,6622500553
84659,코리아바베큐오포점 (능평리),"",경기도,광주시,오포읍 능평리,치킨,1023,37.34411520,127.17908920,2330114722
84660,솔_청춘족발 학성점,"",울산광역시,중구,학성동,족발/보쌈,827,35.55311953,129.33587758,2611501457
84661,본초한의원 안양4동 (new),"",경기도,안양시 만안구,안양동,헬스&뷰티,237,37.39610341,126.92036363,1239191059
84662,"신장)임실피자,치코파닭","",경기도,하남시,신장동,치킨,1281,37.53826871,127.20989012,5370700651
84663,경희권한의원 가양동,"",서울특별시,강서구,가양동,헬스&뷰티,966,37.56578991,126.84694641,1229151388
84664,온천동 조은고기,"",부산광역시,동래구,온천동,한식,296,35.22287415,129.08375023,6502400062
84665,꾸브라꼬 숯불두마리치킨 지정면,"",강원도,원주시,지정면 가곡리,치킨,865,37.37716180,127.86861770,3431301468
84666,(가운)요거프레소,"",경기도,남양주시,다산동,카페/베이커리/디저트,924,37.60456409,127.15622597,1052549320
84667,버거킹 세종행복새롬점(빌지확인),버거킹(BKR),세종특별자치시,"",새롬동,버거,1904,36.4819121,127.2537118,2681601135
84667,버거킹 세종행복새롬점(빌지확인),버거킹(BKR),세종특별자치시,"",새롬동,버거,1904,36.4819121,127.2537118,2681601135
84668,언니네 분식 수암골점,"",충청북도,청주시 상당구,수동,분식,84,36.64505970,127.49463598,4530801591
84669,최고집(석사동),"",강원도,춘천시,석사동,한식,1050,37.86003377,127.74273034,4230901656
84670,!◈싸움의고수 (중)537-4,"",경기도,안산시 단원구,고잔동,족발/보쌈,1922,37.31710283,126.83638100,2180570780
84671,빛고을닭강정 접수후10분,"",광주광역시,동구,산수동,치킨,1730,35.15352487,126.92500675,2422401050
84672,★미생가 동인동2가,"",대구광역시,중구,동인동2가,한식,508,35.86848731,128.60635405,1510701494
84673,향연 동산동,"",경기도,고양시 덕양구,동산동,한식,1159,37.64596806,126.89709218,6068549827
84674,R1) 지산한의원 (3 층),"",경기도,하남시,망월동,헬스&뷰티,2036,37.56914080,127.18491183,4279000491
84675,또오래 화정동,"",경기도,고양시 덕양구,화정동,한식,346,37.63494846,126.82868337,1820401013
84676,만나고쪽갈비 용화동(new),"",충청남도,아산시,온천동,한식,1675,36.77713693,127.00977066,7620501946
84677,(대화지점)슬링크 정발산동,"",경기도,고양시 일산동구,정발산동,카페/베이커리/디저트,497,37.67307523,126.77547476,1633500526
84678,쌍문역둘리상점가,네이버전통시장,서울특별시,도봉구,쌍문동,한식,2113,37.64713524,127.03283350,2108179345
84679,삼성)영희푸드,"",서울특별시,강남구,삼성동,한식,805,37.51027015,127.05627218,2436400351
84680,■커피홀니스 용두점,"",서울특별시,동대문구,용두동,카페/베이커리/디저트,1639,37.57736796,127.03522744,1586300319
84681,꼬꼬누리 망우점(new),"",서울특별시,중랑구,망우동,치킨,687,37.59205972,127.09364957,1142704700
84682,아롱사태,"",서울특별시,중랑구,면목동,한식,1191,37.59039045,127.07794923,6232601175
84683,해올한의원,"",서울특별시,중구,신당동,헬스&뷰티,612,37.56554014,127.02037992,3489800777
84684,산들한의원,"",서울특별시,동대문구,전농동,헬스&뷰티,1644,37.57514423,127.04943535,2049389195
84685,안산한대앞상점가,네이버전통시장,경기도,안산시 상록구,이동,한식,2259,37.30874910,126.85112592,2108179345
84686,달달포차 쌍촌동,"",광주광역시,서구,쌍촌동,주점,728,35.15606674,126.86316712,6137700394
84687,해밍턴부대찌개 다정동,"",세종특별자치시,"",다정동,한식,1048,36.49522340,127.24945580,5940401991
84688,리커버리고척동,"",서울특별시,구로구,고척동,카페/베이커리/디저트,717,37.50695051,126.86177340,5882400904
